"","x"
"1",12.9471975803525
"2",20.6859294510926
"3",8.33250730018658
"4",15.0664008686654
"5",12.1960382240138
"6",11.1659179818531
"7",11.372930405034
"8",8.14782556612366
"9",9.0735219104286
"10",11.9416203257071
"11",11.0831890540288
"12",20.8948471364139
"13",18.8185349264264
"14",21.0661078169572
"15",20.1308312268596
"16",18.5608466323485
"17",16.3812630909018
"18",17.498225137797
"19",22.8628808668607
"20",52.4723322795471
"21",30.9478989773155
"22",45.6715916616669
"23",40.6391064274595
"24",41.9101456834376
"25",41.2396499049893
"26",32.7712561281084
"27",45.6619326913417
"28",38.8047288131152
"29",44.9586808701575
"30",41.9667006676169
"31",49.9677109411889
"32",45.7103895604592
"33",60.0425924984724
"34",52.1295939072251
"35",74.4409006573293
"36",59.3927866051746
"37",52.4526378680459
"38",33.1699554861228
"39",60.1103736972164
"40",67.367992515608
"41",45.4587892417391
"42",52.3280664959593
"43",62.0950793061619
"44",63.1841926051504
"45",46.0069374595754
"46",71.7747180931771
"47",75.3392773964936
"48",60.8991656088345
"49",54.2923981077407
"50",41.8508918403317
"51",71.3634403706577
"52",49.2665498379149
"53",69.1425694258867
"54",30.9430631812475
"55",39.0287090732766
"56",48.2695057320979
"57",49.1300506830716
"58",60.2132240318178
"59",63.1021746068767
"60",65.3400642076681
"61",80.2346326167872
"62",96.3144116130296
"63",155.241218556002
"64",141.043216444046
"65",127.89972708008
"66",176.422054877981
"67",226.936345406893
"68",248.250045206441
"69",190.608325537817
"70",246.628150477584
"71",252.094001796493
"72",276.180370932919
"73",229.923828031588
"74",218.021103907672
"75",236.667741613171
"76",230.056632032618
"77",195.501344366905
"78",171.243600092207
"79",117.431706887533
"80",112.478253762806
"81",98.9585920849637
"82",99.2777094632619
"83",106.56536243155
"84",63.7510175967963
"85",45.0320521908765
"86",34.1271762286507
"87",27.867281298804
"88",39.5979873123815
"89",23.8559640117638
"90",32.9377762302438
"91",22.9268628798428
"92",15.4932207599572
"93",10.5234195931182
"94",22.527951680171
"95",7.05005692476984
"96",7.22861667468802
"97",14.7057314614404
"98",16.7084223469863
"99",13.6158213655857
"100",4.8333449680288
"101",10.040013854173
"102",4.76431415025888
"103",3.49926422186665
"104",7.78208666182492
"105",6.38016384666193
"106",6.06831122798759
"107",3.38642756747292
"108",4.58337310062297
"109",3.25957737148738
"110",3.15741827850383
"111",3.16234231948177
"112",6.71552091689732
"113",4.34134483634805
"114",2.52170817711592
"115",6.54427575288131
"116",8.68387638773144
"117",22.290315867665
"118",14.3104743348538
"119",28.9001955527666
"120",33.9661844239052
"121",27.7929918818044
"122",39.6356601230683
"123",34.3496906531995
"124",46.2980863121572
"125",54.8695339705136
"126",58.0164415600887
"127",60.6077639832376
"128",69.5461155938717
"129",60.3072265052117
"130",62.2331651848628
"131",44.8239731401645
"132",53.6871813623997
"133",62.6032892657341
"134",40.5818495263005
"135",48.9189268025706
"136",28.4678763792875
"137",24.014634558037
"138",27.2716091259102
"139",17.8090060547947
"140",25.2814848560043
"141",21.6953930654184
"142",16.8487123339655
"143",18.7505634219865
"144",24.9149692403509
"145",19.6432257615685
"146",16.8787517153178
"147",10.5778806795938
"148",16.7215896912796
"149",8.89706861466755
"150",10.0562068960929
"151",9.81900697438427
"152",16.5056575700851
"153",19.5997981987679
"154",17.7178049204419
"155",14.2809607543398
"156",7.53739158158905
"157",11.2902235890658
"158",11.2020928055888
"159",8.44183382980526
"160",19.1672861003818
"161",8.09498639275599
"162",20.196994151029
"163",15.0047042823429
"164",22.1480840251849
"165",38.3362998234696
"166",27.6661034185463
"167",52.1616011307861
"168",43.9006394096888
"169",27.4358407470626
"170",20.570810236565
"171",41.1175562400242
"172",35.1231834178666
"173",42.9849044475983
"174",35.6758873416022
"175",60.641459766464
"176",70.5605695798065
"177",71.152967914043
"178",87.1872198345936
"179",84.836197831219
"180",85.2291492490208
"181",91.631264545316
"182",108.32138471668
"183",136.423840915299
"184",150.412642579859
"185",164.944633553461
"186",116.851600663117
"187",162.017579473846
"188",171.080231302184
"189",189.405065846437
"190",207.975834536148
"191",211.671904329618
"192",236.763866390972
"193",231.101214752096
"194",165.882331042594
"195",183.029716341387
"196",223.856125892075
"197",237.537498554276
"198",186.345947298744
"199",179.28860554068
"200",170.580735994062
"201",152.855078295031
"202",115.43121527348
"203",100.055971949816
"204",84.7239549765044
"205",91.0883076206763
"206",65.2371727314101
"207",63.2476351312833
"208",54.744399636729
