"","x"
"1",8.85916053944254
"2",15.9518161728044
"3",12.7280269654486
"4",12.5784863565045
"5",11.6157943637062
"6",9.33492272139186
"7",10.2637811936147
"8",12.7782794437556
"9",12.2986304135965
"10",20.9794125082637
"11",18.9841281830557
"12",20.1843521144597
"13",18.7940756584022
"14",18.7765882508295
"15",16.9325567586454
"16",16.6568969470197
"17",23.0535388124624
"18",52.5553016956999
"19",30.0996872283316
"20",44.5711261113063
"21",39.3317192286697
"22",38.7718558529359
"23",40.5492406674744
"24",32.8961985659956
"25",46.2451202439144
"26",37.437645075804
"27",44.1151401548286
"28",41.3484303182051
"29",49.3164170893426
"30",45.0423602131042
"31",59.4285060293627
"32",52.1311362526301
"33",74.8088083135956
"34",57.5643353105811
"35",50.3358095484488
"36",32.8912104743586
"37",59.888306520035
"38",67.3492357038776
"39",44.9407464910161
"40",51.0644181296494
"41",62.4891715766312
"42",63.5548520624209
"43",46.6148077351202
"44",70.9477091718324
"45",73.2939739851014
"46",62.078200659397
"47",53.946142030242
"48",42.7188673778797
"49",71.1197765090114
"50",49.9297778037669
"51",68.3611540522469
"52",31.2232571796407
"53",38.0989262858633
"54",49.565587738691
"55",49.9197744741877
"56",59.8043236959976
"57",63.5209301650111
"58",65.2728195830249
"59",79.8075323566186
"60",96.599030218935
"61",154.588097407124
"62",141.35547484259
"63",128.586841341926
"64",177.276215418433
"65",227.199903755248
"66",249.089310481256
"67",191.114968059726
"68",246.313627164286
"69",251.891786902746
"70",277.828821034248
"71",232.300220524026
"72",217.866392943762
"73",235.538109693213
"74",229.731173585407
"75",194.201221197334
"76",171.10918131404
"77",118.497980403165
"78",113.134268882985
"79",100.071508251062
"80",99.4733224367579
"81",104.949032073061
"82",63.7010836555854
"83",45.4066426339065
"84",34.105763774022
"85",27.166131596267
"86",39.4954508373745
"87",23.0967263904617
"88",32.3797859938735
"89",22.6577405265345
"90",14.9445867233027
"91",10.967350171995
"92",22.654597571842
"93",7.18515593260412
"94",5.93001215649527
"95",14.1630903875098
"96",15.3773706089085
"97",13.1400809912214
"98",4.10549063666098
"99",10.0296061314598
"100",5.52559268935931
"101",2.87081464873169
"102",6.30185548241723
"103",7.07688288280279
"104",5.52967223530294
"105",2.68885911095588
"106",4.3946343864419
"107",4.40856608112567
"108",3.25134196136305
"109",3.310453769123
"110",6.17236255175543
"111",4.35129274059915
"112",2.03609899236318
"113",6.18343582085901
"114",8.83592129273079
"115",22.0729008424553
"116",12.3876931087902
"117",28.8033098320113
"118",34.6099554710893
"119",27.3910343934429
"120",39.4203556926212
"121",34.1644401763284
"122",46.5506020775824
"123",55.3742681999191
"124",58.2613930502372
"125",60.6986577866514
"126",69.3512220185245
"127",60.078486673018
"128",61.8750207412601
"129",46.8993767186099
"130",53.3460353611217
"131",61.8646200842001
"132",40.8653626604697
"133",48.4253540845905
"134",28.7202103926518
"135",24.0150290764056
"136",27.3044169400344
"137",16.9717715419252
"138",25.6663497826067
"139",21.1654846137908
"140",16.4603227028322
"141",18.6139558766188
"142",25.9994289402003
"143",19.7735227758225
"144",17.9225361839589
"145",10.5754622130581
"146",16.8309309596844
"147",8.42060036743685
"148",9.37363249436076
"149",9.32378054268324
"150",16.1897156671716
"151",19.5742207331186
"152",17.0888280759914
"153",14.8545231056948
"154",9.02288639488941
"155",10.8598320770635
"156",12.3701619692457
"157",9.39317434309448
"158",19.6517228950501
"159",7.47701460660554
"160",18.9005132381177
"161",15.9417105054464
"162",22.1125089158519
"163",38.4771077872147
"164",27.85083844997
"165",51.7775844633842
"166",43.9469180187034
"167",26.7736228263591
"168",20.2008403546329
"169",41.6366637010923
"170",35.4670072772794
"171",42.8564308842375
"172",34.9503375229637
"173",60.8525344528499
"174",70.450657335634
"175",71.2414666450717
"176",86.8471179482219
"177",84.495160830719
"178",85.1356007405085
"179",90.983389492396
"180",107.861306964338
"181",135.521380615712
"182",151.408642077566
"183",164.867024424373
"184",116.421273788679
"185",162.360370988642
"186",171.396079752746
"187",189.029979311074
"188",208.110074928885
"189",211.831621468984
"190",235.366475170388
"191",230.535355489581
"192",164.791779280641
"193",182.469275073379
"194",223.431046745043
"195",237.191813084839
"196",187.563156110949
"197",179.182771607719
"198",171.251804708974
"199",152.049993698575
"200",114.341933978603
"201",100.518213034159
"202",83.8540346692944
"203",91.7544665728372
"204",65.0071692731362
"205",62.8851633068885
"206",54.9565269722334
"207",47.8097283269849
"208",52.5812812381431
