,0
0,5.479839324951172
1,4.071081638336182
2,2.799032688140869
3,2.382073402404785
4,1.5673807859420776
5,0.7785940170288086
6,2.583775758743286
7,4.306338787078857
8,5.610796928405762
9,7.852389812469482
10,6.98846435546875
11,5.197171211242676
12,3.015697479248047
13,2.7173023223876953
14,1.8052619695663452
15,2.2581331729888916
16,1.898116946220398
17,1.7188767194747925
18,2.468867540359497
19,2.6775598526000977
20,3.6160614490509033
21,7.63694429397583
22,6.8929548263549805
23,7.108880996704102
24,4.974074363708496
25,5.20311975479126
26,3.3475046157836914
27,1.4807426929473877
28,0.6424518823623657
29,7.0254011154174805
30,7.887142658233643
31,14.581151962280273
32,16.817729949951172
33,16.724393844604492
34,11.92216968536377
35,15.330948829650879
36,17.53028106689453
37,16.69895362854004
38,11.20409107208252
39,14.299911499023438
40,13.617288589477539
41,9.0360689163208
42,6.8434739112854
43,7.085831642150879
44,9.598677635192871
45,6.289784908294678
46,4.511834621429443
47,5.920272350311279
48,6.783924579620361
49,6.970607280731201
50,8.01609992980957
51,4.940754413604736
52,2.0503621101379395
53,3.0594630241394043
54,2.950113296508789
55,1.3080476522445679
56,0.834644079208374
57,0.6482652425765991
58,0.5976322889328003
59,0.5976842045783997
60,1.2599642276763916
61,0.6538571715354919
62,0.4985050559043884
63,0.6537781953811646
64,1.267579436302185
65,5.770104885101318
66,2.344519853591919
67,2.060856819152832
68,5.119932651519775
69,5.629506587982178
70,6.368257999420166
71,4.675441741943359
72,5.193089485168457
73,11.392833709716797
74,12.766355514526367
75,8.397860527038574
76,5.855745315551758
77,10.918963432312012
78,10.55600643157959
79,18.468463897705078
80,30.89190101623535
81,44.814456939697266
82,58.69882583618164
83,51.53092956542969
84,20.35873794555664
85,8.257340431213379
86,5.837231636047363
87,12.535715103149414
88,6.905053615570068
89,5.8392767906188965
90,11.249872207641602
91,11.342226028442383
92,10.264869689941406
93,7.634012222290039
94,6.917421340942383
95,6.204731464385986
96,5.13635778427124
97,5.6405510902404785
98,5.190258026123047
99,2.9519333839416504
100,2.6438381671905518
101,2.916552782058716
102,4.560589790344238
103,5.637599945068359
104,6.253174781799316
105,3.494765520095825
106,2.4794180393218994
107,2.225611686706543
108,2.562567949295044
109,2.8544912338256836
110,2.2241928577423096
111,4.360830783843994
112,1.988490104675293
113,2.349337339401245
114,1.763956904411316
115,1.4146314859390259
116,2.7496020793914795
117,1.759062647819519
118,1.848930835723877
119,2.6414237022399902
120,1.929764986038208
121,3.562621593475342
122,4.564931392669678
123,1.8023250102996826
124,0.9508911967277527
125,1.7254295349121094
126,1.4555836915969849
127,1.5625685453414917
128,4.2929840087890625
129,3.0216166973114014
130,2.7475697994232178
131,3.5581586360931396
132,3.018951177597046
133,1.6807143688201904
134,4.051876068115234
135,2.9391849040985107
136,5.174685955047607
137,5.595037937164307
138,3.4265284538269043
139,3.2878944873809814
140,2.3784947395324707
141,4.3098225593566895
142,4.680434226989746
143,5.929830074310303
144,3.6817564964294434
145,3.352991819381714
146,2.9156696796417236
147,2.741455554962158
148,2.0083541870117188
149,1.6747479438781738
150,3.3912224769592285
151,2.725280284881592
152,1.9794678688049316
153,1.1221344470977783
154,0.8345947861671448
155,0.7896825671195984
156,0.6462708115577698
157,0.6447269916534424
158,0.6433323621749878
159,0.6420193314552307
160,0.6407498121261597
161,1.4252667427062988
162,0.6186877489089966
163,0.3457221984863281
164,0.7842443585395813
165,0.6356731653213501
166,0.634734034538269
167,1.4233900308609009
168,2.2973110675811768
169,3.216456174850464
170,6.253962516784668
171,4.562148094177246
172,3.8474791049957275
173,2.268699884414673
174,1.698769450187683
175,3.3263978958129883
176,5.2146406173706055
177,7.333525657653809
178,9.165741920471191
179,21.024383544921875
180,22.472936630249023
181,17.827056884765625
182,6.461648464202881
183,4.453652858734131
184,6.121364116668701
185,17.28306007385254
186,17.40473175048828
187,24.71240234375
188,20.823772430419922
189,29.59093475341797
190,24.46897315979004
191,22.67292594909668
192,15.221940040588379
193,20.48949432373047
194,20.16327476501465
195,27.0352840423584
196,25.11747169494629
197,17.8629150390625
198,10.52480697631836
199,13.356765747070312
200,7.7903056144714355
201,9.15921401977539
202,3.1028475761413574
203,10.796126365661621
204,8.410075187683105
205,10.015259742736816
206,6.936877250671387
207,4.306034564971924
