,0
0,3.4587349891662598
1,1.7148425579071045
2,2.1279566287994385
3,1.3200947046279907
4,0.3009014427661896
5,2.2865731716156006
6,4.127140522003174
7,4.998499870300293
8,7.0351104736328125
9,6.223921298980713
10,3.6279733180999756
11,2.3669097423553467
12,2.427497386932373
13,1.133565902709961
14,2.143120527267456
15,1.68551504611969
16,1.3361204862594604
17,2.090102434158325
18,2.2179691791534424
19,3.084956169128418
20,7.306211471557617
21,6.138279438018799
22,5.956077575683594
23,4.876964092254639
24,4.691404819488525
25,2.5208024978637695
26,0.5866535902023315
27,0.6012879610061646
28,7.124299049377441
29,8.54804515838623
30,14.276802062988281
31,15.01929759979248
32,15.491161346435547
33,13.093047142028809
34,17.0219669342041
35,16.177162170410156
36,16.234453201293945
37,12.746772766113281
38,15.447310447692871
39,12.77280330657959
40,6.222184658050537
41,8.000959396362305
42,7.296713352203369
43,8.545872688293457
44,6.160654544830322
45,2.969418525695801
46,6.002317905426025
47,5.681972026824951
48,5.950438022613525
49,7.813461780548096
50,4.59183931350708
51,0.8207342624664307
52,3.2060322761535645
53,2.9165525436401367
54,0.9891548752784729
55,0.5952731370925903
56,0.4870855212211609
57,0.44988614320755005
58,0.4484483003616333
59,1.0683128833770752
60,1.0062798261642456
61,0.3208214044570923
62,0.4522871971130371
63,1.0657590627670288
64,5.080928325653076
65,4.472008228302002
66,1.5792137384414673
67,4.528532981872559
68,4.976479530334473
69,5.477568626403809
70,4.0797648429870605
71,4.9402689933776855
72,11.6205415725708
73,11.084710121154785
74,7.034708499908447
75,6.804882049560547
76,11.226888656616211
77,9.645503997802734
78,23.73915672302246
79,47.60091018676758
80,56.7369499206543
81,51.247989654541016
82,65.67835235595703
83,24.328800201416016
84,18.79046630859375
85,10.723340034484863
86,11.907069206237793
87,6.775929927825928
88,5.158693790435791
89,13.130133628845215
90,10.353553771972656
91,8.999981880187988
92,7.799556732177734
93,7.007112503051758
94,4.523949146270752
95,4.838820934295654
96,4.918374538421631
97,4.260620594024658
98,1.8133838176727295
99,2.030024290084839
100,2.3020379543304443
101,3.9092092514038086
102,4.405643463134766
103,5.082435607910156
104,2.446622371673584
105,1.9356188774108887
106,1.8436359167099
107,2.0167267322540283
108,2.2373640537261963
109,1.929048776626587
110,3.96903395652771
111,2.7822461128234863
112,1.871468186378479
113,1.5098876953125
114,1.0412015914916992
115,1.827247977256775
116,1.8159443140029907
117,1.4689387083053589
118,2.0046451091766357
119,1.7690469026565552
120,3.1008684635162354
121,3.218923568725586
122,2.3009228706359863
123,0.41036853194236755
124,1.1602729558944702
125,1.2819608449935913
126,1.2904397249221802
127,3.4930121898651123
128,3.0628302097320557
129,2.351811408996582
130,2.679805278778076
131,2.666933536529541
132,1.2297604084014893
133,3.7102363109588623
134,3.095634698867798
135,4.225363731384277
136,4.3680291175842285
137,3.3494632244110107
138,2.991360664367676
139,2.3365495204925537
140,3.8749539852142334
141,3.4018096923828125
142,4.748122215270996
143,3.2021777629852295
144,2.9680473804473877
145,2.5531585216522217
146,2.312512159347534
147,1.7723286151885986
148,1.336412787437439
149,2.5629849433898926
150,2.352351427078247
151,1.7656769752502441
152,0.7603461146354675
153,0.4883729815483093
154,0.4364575147628784
155,0.40853798389434814
156,0.407612681388855
157,0.40649768710136414
158,0.40603479743003845
159,0.40464338660240173
160,1.0462507009506226
161,1.0282307863235474
162,0.29430973529815674
163,0.43445920944213867
164,0.40253591537475586
165,0.40201640129089355
166,1.0416678190231323
167,1.8252770900726318
168,2.6420364379882812
169,5.002667427062988
170,4.271647930145264
171,3.164590835571289
172,2.4148941040039062
173,1.1666573286056519
174,2.2677106857299805
175,3.7979331016540527
176,5.969796180725098
177,6.9895100593566895
178,24.102855682373047
179,19.644412994384766
180,12.955560684204102
181,3.3494272232055664
182,5.386967658996582
183,4.750588417053223
184,18.12364387512207
185,14.300485610961914
186,21.430084228515625
187,19.50264549255371
188,28.773242950439453
189,24.719587326049805
190,24.775251388549805
191,19.546831130981445
192,23.07598304748535
193,23.526689529418945
194,24.477672576904297
195,22.475984573364258
196,21.75995445251465
197,13.764629364013672
198,12.213648796081543
199,8.366517066955566
200,7.5962982177734375
201,2.601463556289673
202,12.856321334838867
203,10.313057899475098
204,8.520191192626953
205,8.227116584777832
206,3.9340147972106934
207,1.505075454711914
