,0
0,14.285343170166016
1,15.998452186584473
2,11.869258880615234
3,13.432390213012695
4,11.97597885131836
5,11.524871826171875
6,10.054020881652832
7,7.612812042236328
8,9.131251335144043
9,11.059853553771973
10,11.335872650146484
11,16.038244247436523
12,16.7753963470459
13,18.26456069946289
14,16.264955520629883
15,17.505645751953125
16,16.770776748657227
17,16.231889724731445
18,19.417707443237305
19,35.802635192871094
20,32.69438934326172
21,36.46108627319336
22,34.9466438293457
23,37.821693420410156
24,36.10295486450195
25,31.93720054626465
26,36.87483215332031
27,34.83875274658203
28,37.412269592285156
29,36.87718963623047
30,42.77649688720703
31,41.48503112792969
32,49.17369842529297
33,46.88847351074219
34,59.65595245361328
35,53.13411331176758
36,49.63373947143555
37,33.873260498046875
38,45.83224868774414
39,55.55951690673828
40,47.245296478271484
41,42.76986312866211
42,47.24928283691406
43,56.31108093261719
44,46.308250427246094
45,55.886634826660156
46,62.72529602050781
47,59.11701583862305
48,47.49750518798828
49,35.73845291137695
50,54.37351608276367
51,49.22780227661133
52,58.5235481262207
53,33.37300109863281
54,32.05474090576172
55,34.92678451538086
56,43.15578842163086
57,52.445159912109375
58,56.237972259521484
59,58.63141632080078
60,66.83422088623047
61,80.80894470214844
62,124.3270492553711
63,128.27842712402344
64,120.22712707519531
65,140.5647735595703
66,189.19375610351562
67,222.57630920410156
68,184.00259399414062
69,200.0509033203125
70,211.83482360839844
71,247.62437438964844
72,213.31341552734375
73,191.06275939941406
74,193.61656188964844
75,200.8901824951172
76,175.44827270507812
77,135.53646850585938
78,93.55420684814453
79,80.55706787109375
80,71.64321899414062
81,77.60340881347656
82,82.67135620117188
83,57.278953552246094
84,34.335628509521484
85,23.32698631286621
86,20.854320526123047
87,29.571168899536133
88,23.794784545898438
89,27.42270278930664
90,19.88956642150879
91,13.492242813110352
92,9.676411628723145
93,17.934682846069336
94,11.10663890838623
95,7.396481037139893
96,9.748286247253418
97,16.73111343383789
98,14.449691772460938
99,7.985198497772217
100,8.349632263183594
101,6.119779109954834
102,5.272425651550293
103,6.375691890716553
104,8.488037109375
105,6.4635162353515625
106,5.695891380310059
107,5.87821102142334
108,5.110214710235596
109,5.11651611328125
110,4.538284778594971
111,7.851102828979492
112,5.653200149536133
113,5.68561315536499
114,7.209551811218262
115,10.722728729248047
116,21.350543975830078
117,17.530128479003906
118,27.778406143188477
119,30.752906799316406
120,32.73988342285156
121,35.75758743286133
122,32.9313850402832
123,43.69063949584961
124,49.739524841308594
125,56.60006332397461
126,54.5299186706543
127,63.287776947021484
128,56.05956268310547
129,54.45787811279297
130,37.807289123535156
131,42.56402587890625
132,51.64034652709961
133,39.1228141784668
134,40.114200592041016
135,23.06036376953125
136,19.523046493530273
137,19.37537384033203
138,16.275836944580078
139,22.30472183227539
140,17.17609214782715
141,18.963871002197266
142,16.116804122924805
143,23.729345321655273
144,21.829402923583984
145,17.088577270507812
146,9.223060607910156
147,12.033626556396484
148,10.040407180786133
149,10.573702812194824
150,8.41004753112793
151,17.065120697021484
152,20.23935317993164
153,20.73198127746582
154,12.498796463012695
155,8.861457824707031
156,9.220699310302734
157,11.554264068603516
158,11.319328308105469
159,18.10218048095703
160,11.108328819274902
161,16.801549911499023
162,16.630062103271484
163,24.75636100769043
164,37.83474349975586
165,33.78143310546875
166,49.65029525756836
167,43.642887115478516
168,26.63532257080078
169,12.992849349975586
170,30.54383659362793
171,37.49773406982422
172,44.96722412109375
173,32.002628326416016
174,56.55913543701172
175,67.54859924316406
176,76.9192886352539
177,81.76153564453125
178,79.87975311279297
179,78.57657623291016
180,77.84699249267578
181,97.9001693725586
182,126.86957550048828
183,150.51913452148438
184,159.7929229736328
185,104.90438842773438
186,130.3140869140625
187,148.1692657470703
188,186.66806030273438
189,190.5272674560547
190,199.12673950195312
191,215.94232177734375
192,208.95538330078125
193,139.71104431152344
194,127.90548706054688
195,178.72645568847656
196,227.9522247314453
197,174.5054473876953
198,135.9718475341797
199,121.37168884277344
200,120.1537857055664
201,80.39502716064453
202,63.266143798828125
203,51.082759857177734
204,68.54876708984375
205,51.06721878051758
206,47.0134391784668
207,37.64619064331055
