,0
0,12.465940475463867
1,16.027435302734375
2,12.98697280883789
3,11.819642066955566
4,9.764867782592773
5,6.781235694885254
6,11.502351760864258
7,14.758889198303223
8,12.914346694946289
9,22.795085906982422
10,19.46985626220703
11,21.818466186523438
12,16.079559326171875
13,20.485658645629883
14,17.530208587646484
15,17.009859085083008
16,24.80499839782715
17,54.62198257446289
18,31.49054718017578
19,42.98012161254883
20,37.84659194946289
21,41.8812255859375
22,37.744537353515625
23,29.725080490112305
24,44.52058792114258
25,34.66890335083008
26,42.387149810791016
27,39.30936050415039
28,51.28056716918945
29,43.15605163574219
30,60.64585494995117
31,48.044559478759766
32,76.38471221923828
33,51.1335563659668
34,48.97779083251953
35,30.58261489868164
36,56.484825134277344
37,67.66485595703125
38,42.35360336303711
39,44.8503532409668
40,53.672462463378906
41,65.76831817626953
42,41.064449310302734
43,68.25364685058594
44,72.56163787841797
45,57.56047058105469
46,44.43574142456055
47,33.40953063964844
48,68.62184143066406
49,47.87606430053711
50,67.99859619140625
51,30.642940521240234
52,38.442291259765625
53,43.12444305419922
54,47.75322341918945
55,64.71247863769531
56,63.48206329345703
57,63.723785400390625
58,79.00020599365234
59,96.45423126220703
60,159.01055908203125
61,136.41062927246094
62,120.93780517578125
63,166.07130432128906
64,229.73501586914062
65,252.5959014892578
66,165.24583435058594
67,226.20680236816406
68,222.59486389160156
69,272.400634765625
70,199.97518920898438
71,185.07464599609375
72,202.62066650390625
73,203.6013641357422
74,163.9479522705078
75,126.50849914550781
76,92.2842025756836
77,87.30682373046875
78,78.9942626953125
79,84.46662139892578
80,92.67146301269531
81,50.89848709106445
82,43.18510437011719
83,38.70400619506836
84,26.44539451599121
85,35.43402862548828
86,23.040760040283203
87,31.69574737548828
88,21.63055419921875
89,14.342744827270508
90,14.21339225769043
91,20.618343353271484
92,9.953447341918945
93,10.310334205627441
94,12.757792472839355
95,19.17033576965332
96,14.343324661254883
97,8.760757446289062
98,9.869924545288086
99,7.377053737640381
100,6.368873119354248
101,7.249075889587402
102,9.3700532913208
103,6.472337245941162
104,6.290222644805908
105,6.441544532775879
106,5.295098304748535
107,5.506221294403076
108,5.000355243682861
109,8.069151878356934
110,5.745904445648193
111,5.654023170471191
112,7.464334011077881
113,11.38057804107666
114,22.684064865112305
115,15.209526062011719
116,29.841054916381836
117,33.27825927734375
118,33.1567268371582
119,41.69856262207031
120,33.015193939208984
121,50.878028869628906
122,55.59850311279297
123,61.16896438598633
124,58.23705291748047
125,72.12444305419922
126,55.437355041503906
127,58.856693267822266
128,38.34112548828125
129,49.068756103515625
130,58.36705780029297
131,34.041358947753906
132,47.02597427368164
133,27.948081970214844
134,25.24381446838379
135,25.71924591064453
136,16.643798828125
137,25.688901901245117
138,18.93680763244629
139,20.464771270751953
140,18.260990142822266
141,26.767873764038086
142,21.88676643371582
143,17.52023696899414
144,12.305583000183105
145,14.075297355651855
146,11.400426864624023
147,11.619335174560547
148,9.943083763122559
149,17.778165817260742
150,21.129602432250977
151,21.27943229675293
152,12.45763111114502
153,11.152997016906738
154,10.901638984680176
155,12.649687767028809
156,12.184955596923828
157,18.858829498291016
158,10.09977912902832
159,16.971298217773438
160,17.84227752685547
161,25.29302406311035
162,38.803985595703125
163,30.672056198120117
164,51.70990753173828
165,42.937889099121094
166,26.0129337310791
167,22.802663803100586
168,32.608421325683594
169,36.253631591796875
170,47.19166946411133
171,31.8066463470459
172,61.01533508300781
173,70.23129272460938
174,78.53894805908203
175,89.55252075195312
176,81.41010284423828
177,83.11487579345703
178,84.42253875732422
179,108.27798461914062
180,138.1605987548828
181,158.28033447265625
182,165.6824493408203
183,97.048828125
184,152.58555603027344
185,155.6304931640625
186,193.07711791992188
187,200.741943359375
188,205.5554656982422
189,229.76010131835938
190,214.20179748535156
191,135.40296936035156
192,154.37904357910156
193,202.31239318847656
194,232.86619567871094
195,166.67991638183594
196,155.21653747558594
197,137.74559020996094
198,130.75120544433594
199,88.031982421875
200,80.18716430664062
201,68.7296371459961
202,82.99897003173828
203,54.673065185546875
204,56.13344955444336
205,46.938385009765625
206,39.249446868896484
207,47.91876220703125
