,0
0,18.53575897216797
1,12.14365291595459
2,17.374418258666992
3,13.439385414123535
4,14.478412628173828
5,11.487703323364258
6,7.8858795166015625
7,11.91171932220459
8,14.67296028137207
9,15.111592292785645
10,22.85040283203125
11,21.620807647705078
12,25.278207778930664
13,18.77211570739746
14,23.36163902282715
15,20.297163009643555
16,20.265972137451172
17,26.498878479003906
18,48.31019592285156
19,34.84085464477539
20,41.84158706665039
21,37.8558235168457
22,48.28366470336914
23,42.22646713256836
24,33.14986801147461
25,47.382354736328125
26,38.050987243652344
27,46.91957092285156
28,42.87111282348633
29,57.205284118652344
30,48.170684814453125
31,65.0223159790039
32,51.65387725830078
33,78.36026763916016
34,54.11508560180664
35,50.60322570800781
36,26.392568588256836
37,53.31312561035156
38,67.42637634277344
39,46.02672576904297
40,45.82253646850586
41,52.09921646118164
42,73.27552795410156
43,44.982852935791016
44,67.61060333251953
45,73.3235092163086
46,63.41765594482422
47,45.006282806396484
48,29.79474639892578
49,62.8419189453125
50,49.96992874145508
51,65.86486053466797
52,27.50717544555664
53,33.43883514404297
54,34.5398063659668
55,55.33172607421875
56,69.64340209960938
57,69.87003326416016
58,70.78952026367188
59,82.88475799560547
60,100.69092559814453
61,149.4293670654297
62,140.2516632080078
63,118.69316864013672
64,152.47547912597656
65,216.9862823486328
66,248.69607543945312
67,165.66143798828125
68,201.29005432128906
69,215.87078857421875
70,259.6590270996094
71,198.3982391357422
72,169.21249389648438
73,190.08277893066406
74,200.4436798095703
75,157.8802947998047
76,107.11355590820312
77,74.2188949584961
78,74.72254180908203
79,67.50838470458984
80,80.09800720214844
81,89.9708251953125
82,48.216094970703125
83,35.27223205566406
84,29.615386962890625
85,24.030799865722656
86,35.78661346435547
87,24.230358123779297
88,33.7064208984375
89,21.67711639404297
90,15.934860229492188
91,14.556017875671387
92,20.059518814086914
93,10.170466423034668
94,11.340044021606445
95,9.949772834777832
96,19.161483764648438
97,16.65970230102539
98,10.236287117004395
99,11.301054954528809
100,7.554022312164307
101,7.231698513031006
102,6.689088344573975
103,8.876914024353027
104,6.698132514953613
105,7.237456321716309
106,6.209766864776611
107,5.192918300628662
108,5.804332256317139
109,4.619983673095703
110,7.284112453460693
111,5.2614641189575195
112,6.374293327331543
113,6.53951358795166
114,10.864521026611328
115,20.625715255737305
116,17.10550880432129
117,29.991039276123047
118,33.79972457885742
119,38.84796905517578
120,46.02269744873047
121,36.59669494628906
122,55.28984832763672
123,59.604774475097656
124,70.58851623535156
125,65.55772399902344
126,78.2822265625
127,58.890785217285156
128,61.22021484375
129,35.56526565551758
130,50.65247344970703
131,57.11775588989258
132,35.76121139526367
133,47.72218704223633
134,25.191347122192383
135,25.626380920410156
136,23.248918533325195
137,17.637754440307617
138,27.530786514282227
139,19.022581100463867
140,22.38921356201172
141,18.8719539642334
142,29.058061599731445
143,24.57402801513672
144,20.229564666748047
145,13.329606056213379
146,15.877248764038086
147,11.700958251953125
148,12.961712837219238
149,10.452817916870117
150,17.74048614501953
151,21.66948127746582
152,24.052658081054688
153,14.437371253967285
154,12.630119323730469
155,11.950669288635254
156,12.847159385681152
157,12.462413787841797
158,19.001371383666992
159,10.959580421447754
160,18.513917922973633
161,16.80167007446289
162,27.968196868896484
163,41.151485443115234
164,34.88382339477539
165,54.75885009765625
166,45.71226501464844
167,27.493906021118164
168,21.988187789916992
169,30.24358367919922
170,39.19339370727539
171,51.73746109008789
172,33.32035827636719
173,62.8950080871582
174,74.55719757080078
175,88.6307373046875
176,97.2695541381836
177,88.70818328857422
178,87.88453674316406
179,85.8882827758789
180,111.64649963378906
181,141.98414611816406
182,165.07034301757812
183,170.39646911621094
184,92.65814208984375
185,137.6027069091797
186,146.84947204589844
187,193.1439666748047
188,198.76153564453125
189,203.68142700195312
190,221.6651611328125
191,206.0152587890625
192,124.81889343261719
193,142.93905639648438
194,171.94403076171875
195,234.8236083984375
196,161.70680236816406
197,143.8809356689453
198,121.5534439086914
199,118.70270538330078
200,80.55736541748047
201,75.92787170410156
202,61.95903396606445
203,79.69580841064453
204,48.74627685546875
205,57.141510009765625
206,43.45162582397461
207,39.93900680541992
