,0
0,3.7218289375305176
1,3.2242672443389893
2,2.18231201171875
3,1.7079505920410156
4,0.7022202610969543
5,0.5593979358673096
6,0.8794560432434082
7,1.8773983716964722
8,4.314097881317139
9,6.724963188171387
10,6.720773696899414
11,5.243893146514893
12,3.926541805267334
13,2.0723860263824463
14,0.8984375
15,0.9618134498596191
16,0.7338013052940369
17,0.7262507081031799
18,0.9427215456962585
19,0.9792836308479309
20,1.52898371219635
21,7.210868835449219
22,6.99416446685791
23,6.081878185272217
24,6.061872959136963
25,5.2031636238098145
26,3.377746343612671
27,1.4777575731277466
28,0.7049251198768616
29,5.473931789398193
30,9.360382080078125
31,13.747659683227539
32,14.687708854675293
33,15.381234169006348
34,10.239234924316406
35,13.76839828491211
36,15.531245231628418
37,14.821949005126953
38,9.895406723022461
39,12.014302253723145
40,11.756736755371094
41,7.81778621673584
42,9.222004890441895
43,7.4075775146484375
44,7.418991565704346
45,6.679708480834961
46,5.023221015930176
47,7.417924880981445
48,6.207036972045898
49,5.994128704071045
50,7.919897079467773
51,5.118558883666992
52,3.4441187381744385
53,4.657692909240723
54,1.739223599433899
55,1.3763256072998047
56,0.8741600513458252
57,0.5012043714523315
58,0.40983787178993225
59,0.4107917547225952
60,0.4905560612678528
61,0.4622662663459778
62,0.4798530042171478
63,0.44811418652534485
64,0.49458858370780945
65,3.1840217113494873
66,2.9618563652038574
67,3.118377447128296
68,6.250512599945068
69,4.8514862060546875
70,5.351779460906982
71,4.8460283279418945
72,5.181264877319336
73,13.001934051513672
74,11.928627967834473
75,9.880209922790527
76,8.537002563476562
77,14.590934753417969
78,13.199451446533203
79,21.35111427307129
80,63.486148834228516
81,43.67845153808594
82,19.422189712524414
83,14.87966537475586
84,8.112417221069336
85,4.060807704925537
86,12.968815803527832
87,12.507906913757324
88,7.407100677490234
89,6.365167617797852
90,12.524534225463867
91,10.3605318069458
92,9.167025566101074
93,7.928484916687012
94,7.130920886993408
95,5.672397136688232
96,5.99076509475708
97,5.465656280517578
98,4.5833420753479
99,3.402830123901367
100,2.4989137649536133
101,1.6818549633026123
102,2.791530132293701
103,4.554153919219971
104,5.218193531036377
105,3.6084036827087402
106,2.891143560409546
107,1.5615726709365845
108,1.0981223583221436
109,1.4790918827056885
110,1.2233965396881104
111,2.825213670730591
112,1.4790716171264648
113,1.8069370985031128
114,0.9793562889099121
115,0.767687976360321
116,1.0441844463348389
117,0.8952420353889465
118,0.989648699760437
119,1.2482610940933228
120,0.9953247904777527
121,1.8020011186599731
122,3.358736515045166
123,2.117853879928589
124,1.3414556980133057
125,1.0087788105010986
126,0.6210021376609802
127,0.7309871315956116
128,2.156550168991089
129,2.2882797718048096
130,2.4545464515686035
131,3.0058043003082275
132,2.3202857971191406
133,1.444535493850708
134,2.9611003398895264
135,2.164368152618408
136,3.8147003650665283
137,5.085325241088867
138,3.79445219039917
139,3.7553210258483887
140,2.188549280166626
141,2.9119958877563477
142,3.937411308288574
143,4.816741466522217
144,3.670102119445801
145,3.521514654159546
146,2.760648727416992
147,2.1181435585021973
148,1.7378137111663818
149,1.2164146900177002
150,1.923130750656128
151,1.8396363258361816
152,1.6736783981323242
153,1.0920668840408325
154,0.6310060024261475
155,0.4804539382457733
156,0.43915778398513794
157,0.43920260667800903
158,0.43940138816833496
159,0.43944576382637024
160,0.439666748046875
161,0.5467208027839661
162,0.5069926977157593
163,0.5193597674369812
164,0.48254191875457764
165,0.4401381313800812
166,0.44041967391967773
167,0.5491496920585632
168,0.867002010345459
169,1.8682514429092407
170,5.131263256072998
171,4.62084436416626
172,4.024836540222168
173,2.9860215187072754
174,1.8191001415252686
175,2.41581392288208
176,4.163798809051514
177,6.599461555480957
178,8.260289192199707
179,21.376773834228516
180,18.483362197875977
181,65.03804016113281
182,9.671356201171875
183,4.7585129737854
184,6.172513484954834
185,19.461503982543945
186,15.678852081298828
187,36.845863342285156
188,25.9372501373291
189,40.312435150146484
190,20.66263771057129
191,17.95246696472168
192,13.119232177734375
193,22.698657989501953
194,18.508350372314453
195,19.75787925720215
196,27.629976272583008
197,20.078256607055664
198,10.596498489379883
199,10.254308700561523
200,6.952877044677734
201,6.6031694412231445
202,4.532894134521484
203,21.001440048217773
204,9.64496898651123
205,10.471195220947266
206,6.171255111694336
207,4.958782196044922
