,0
0,0.9273556470870972
1,1.1487958431243896
2,3.1114516258239746
3,2.5786168575286865
4,2.349027395248413
5,2.0538878440856934
6,0.7609074115753174
7,0.6906886100769043
8,0.9616566896438599
9,1.484011173248291
10,3.0943193435668945
11,6.686796188354492
12,6.985531806945801
13,5.529040336608887
14,4.815954208374023
15,2.359858274459839
16,0.951004147529602
17,1.0622397661209106
18,0.8156681656837463
19,0.6761506199836731
20,1.0151768922805786
21,0.9173376560211182
22,1.3046005964279175
23,6.274188041687012
24,6.553374767303467
25,6.5295305252075195
26,6.721153259277344
27,5.556972503662109
28,3.549436092376709
29,2.426137685775757
30,1.1856398582458496
31,4.65428352355957
32,9.91025447845459
33,16.959531784057617
34,20.19168472290039
35,16.126781463623047
36,9.986302375793457
37,18.27513313293457
38,18.308252334594727
39,17.189308166503906
40,8.096882820129395
41,13.799304008483887
42,10.061760902404785
43,9.082633018493652
44,7.34147310256958
45,8.535667419433594
46,8.479841232299805
47,7.183412075042725
48,6.516971588134766
49,7.533989906311035
50,6.920928478240967
51,5.942802906036377
52,8.407069206237793
53,5.5210466384887695
54,6.218635559082031
55,5.1863837242126465
56,1.3074594736099243
57,1.459657073020935
58,1.744097113609314
59,0.7267537117004395
60,0.49097925424575806
61,0.4916762411594391
62,0.5420229434967041
63,0.5066331624984741
64,0.5672382712364197
65,0.6005302667617798
66,0.5462546944618225
67,2.413092613220215
68,1.597179651260376
69,3.377040386199951
70,6.1435322761535645
71,4.243288040161133
72,5.256601810455322
73,5.576266288757324
74,5.701954364776611
75,14.192389488220215
76,18.313732147216797
77,10.935147285461426
78,7.370319843292236
79,17.400609970092773
80,12.699495315551758
81,22.72227668762207
82,75.14574432373047
83,61.60823059082031
84,132.22911071777344
85,17.778724670410156
86,0.5211281776428223
87,1.4973883628845215
88,0.9305049777030945
89,8.736056327819824
90,4.34959602355957
91,6.556999683380127
92,13.18646240234375
93,15.803607940673828
94,11.36747932434082
95,7.554851531982422
96,8.439104080200195
97,7.066716194152832
98,7.250450611114502
99,6.881656169891357
100,4.834652423858643
101,5.1650872230529785
102,3.897977113723755
103,1.935542106628418
104,2.3012425899505615
105,4.333137512207031
106,5.261387825012207
107,4.714024066925049
108,5.299736022949219
109,2.2454514503479004
110,1.015323519706726
111,1.530729055404663
112,1.1743988990783691
113,2.6263210773468018
114,1.318951964378357
115,2.008837938308716
116,1.4742145538330078
117,0.8385922908782959
118,1.222089171409607
119,0.8281245231628418
120,1.1229305267333984
121,1.4098680019378662
122,0.9998087286949158
123,1.635932207107544
124,2.951145648956299
125,1.7508938312530518
126,3.37308669090271
127,1.6515620946884155
128,0.6610488295555115
129,0.7419610619544983
130,1.8445992469787598
131,1.7440112829208374
132,2.256004571914673
133,3.616694450378418
134,2.135134220123291
135,1.9541876316070557
136,3.096580982208252
137,1.8650568723678589
138,3.2667641639709473
139,5.745392799377441
140,3.7939672470092773
141,5.257287979125977
142,3.0165579319000244
143,2.520480155944824
144,3.963966131210327
145,4.371923446655273
146,4.190173625946045
147,4.724138259887695
148,3.602583885192871
149,1.8003411293029785
150,2.134026527404785
151,1.5451915264129639
152,1.9189798831939697
153,1.509044885635376
154,1.6251250505447388
155,2.026446580886841
156,1.150718331336975
157,0.7162006497383118
158,0.5649579167366028
159,0.5651838779449463
160,0.565310001373291
161,0.565535306930542
162,0.5659005641937256
163,0.6201178431510925
164,0.5837398767471313
165,0.6716440916061401
166,0.7222750782966614
167,0.5673032999038696
168,0.567743182182312
169,0.6221114993095398
170,0.8290430903434753
171,1.3665884733200073
172,4.2190842628479
173,4.301370620727539
174,4.521467685699463
175,4.633781433105469
176,2.810127019882202
177,2.617370843887329
178,3.3025922775268555
179,5.815938472747803
180,8.290310859680176
181,30.28787612915039
182,37.49837112426758
183,33.76714324951172
184,47.483184814453125
185,36.69773864746094
186,6.866377830505371
187,17.679834365844727
188,27.469234466552734
189,23.187847137451172
190,24.965946197509766
191,36.281272888183594
192,28.021263122558594
193,15.828075408935547
194,4.167474269866943
195,15.590829849243164
196,31.952152252197266
197,26.88066291809082
198,18.467531204223633
199,10.499716758728027
200,1.5751713514328003
201,18.340354919433594
202,3.4830148220062256
203,7.489137649536133
204,10.048151969909668
205,15.828990936279297
206,13.889647483825684
207,7.7812886238098145
