"","x"
"1",2.52717902915263
"2",4.40727948553047
"3",2.15445509343588
"4",2.00134160224235
"5",2.30195976794498
"6",0.28804160091553
"7",0.525836529676088
"8",2.40347563302956
"9",3.57673997020123
"10",4.13977218013422
"11",6.3255220386487
"12",4.89936678483084
"13",3.20441302399969
"14",3.080344798143
"15",2.24981746701535
"16",0.507423055318272
"17",2.10099536071928
"18",0.811463086618468
"19",1.13812967367897
"20",3.4004427022434
"21",3.09049116954438
"22",4.06511853657602
"23",8.15970195187273
"24",5.17582500667607
"25",6.44615386806278
"26",5.58920280661818
"27",4.79486843345185
"28",2.83465199796395
"29",1.9551412223828
"30",1.72354255217167
"31",8.25686459729225
"32",7.23272602440639
"33",14.4992536557559
"34",14.3466674522355
"35",11.3447844612611
"36",12.9309463025052
"37",15.7887719123408
"38",12.3163506296126
"39",11.800916546589
"40",11.9409871920986
"41",13.6384059714168
"42",8.69282532397764
"43",6.20670167715683
"44",9.29601381830287
"45",5.34926578788231
"46",7.74142369889125
"47",5.2008381676217
"48",3.87572698148497
"49",7.49254232289815
"50",5.49957091502742
"51",5.81234664719283
"52",8.33694309725527
"53",2.84546741334395
"54",3.8076616690415
"55",4.90318043287306
"56",2.47359865664826
"57",2.28925553994909
"58",2.25298043705897
"59",1.79715966172343
"60",1.84923623443862
"61",1.84066218902587
"62",2.57952449155662
"63",1.91217610315188
"64",2.12446300440939
"65",2.06281839451428
"66",2.55911049876406
"67",6.67772579837959
"68",2.39271411279185
"69",4.45818383911939
"70",6.68808064279557
"71",4.92182025078542
"72",6.12417379371795
"73",4.65887397205285
"74",5.9069885256749
"75",11.7424152955076
"76",9.86687599952716
"77",4.98052331491071
"78",9.29959741202665
"79",12.0584032653752
"80",6.13648353340228
"81",20.1756803833146
"82",48.1143060039988
"83",78.0136600940639
"84",60.6669400545199
"85",55.762135532078
"86",17.400539401241
"87",18.1749301525421
"88",13.6048185932197
"89",10.5660397923143
"90",7.530325478049
"91",5.99667202110293
"92",12.8539449303077
"93",9.80844729742409
"94",6.77725536828478
"95",8.28447939885174
"96",6.53312222086322
"97",4.48189220501986
"98",5.98378537478346
"99",5.96825517548516
"100",4.35447508525907
"101",2.89436921688203
"102",3.66452576316045
"103",3.65894444278597
"104",5.1747324110626
"105",5.94683361948894
"106",5.94568056911701
"107",2.10905669360354
"108",3.64132452224433
"109",2.87375363805983
"110",3.63790704176286
"111",3.63443959991535
"112",2.85876911712011
"113",5.14539269362501
"114",1.49754317118146
"115",3.6481379025366
"116",2.0764397744768
"117",2.83184338228974
"118",3.59864676018974
"119",2.48091893222663
"120",2.80810733877591
"121",3.50359543517981
"122",2.32808930364957
"123",4.6046216989794
"124",5.21140233000736
"125",1.33849204968362
"126",2.51470471961434
"127",2.6516979282823
"128",2.57951535385025
"129",2.6132062515221
"130",5.08540478631389
"131",2.91910209340571
"132",3.60099515171272
"133",4.11426946525461
"134",3.20574519141809
"135",1.76734929761616
"136",5.31732822914798
"137",2.77737893221339
"138",6.140809929001
"139",5.27430976668963
"140",2.41232613122872
"141",4.62051376663102
"142",2.1862456040464
"143",5.36986860215756
"144",4.5003081699567
"145",5.81419656097108
"146",2.1690315735484
"147",4.69906583745846
"148",2.99834700618464
"149",3.54462709310489
"150",2.45316364379708
"151",2.70237330349719
"152",4.21534654460735
"153",3.09259287665697
"154",2.64548739285166
"155",1.80302096270175
"156",1.9068302153335
"157",1.76978671274273
"158",1.78360630541051
"159",1.77421388226352
"160",1.76086387426215
"161",1.75745372962536
"162",1.75466441032621
"163",2.5924389330991
"164",1.59061884487271
"165",1.87719586345667
"166",1.73344339285281
"167",1.77015796132778
"168",1.75514143390012
"169",2.59123798345723
"170",3.26220217117591
"171",4.06013118253089
"172",6.51179022083981
"173",3.6160287260351
"174",4.47399842875434
"175",2.36316648016062
"176",2.82737583679247
"177",4.18591229174241
"178",5.61069638196559
"179",7.15762733630029
"180",7.87645817446431
"181",20.4981483940845
"182",21.4871164769576
"183",5.00300617057648
"184",5.35758357794914
"185",6.07107955173746
"186",6.49975683609751
"187",16.506203538627
"188",12.8083662457081
"189",19.7099277472776
"190",19.7853033798513
"191",29.8028812448047
"192",19.4953218554575
"193",25.9937903659434
"194",15.4773033868675
"195",23.848358809917
"196",25.5156901660128
"197",26.8336143825331
"198",14.2728288460411
"199",22.6808073894887
"200",7.43153526105341
"201",13.2194766719305
"202",8.334461518485
"203",5.390536757033
"204",2.14987662360893
"205",13.1114002305479
"206",4.72561740101481
"207",10.4035962108628
"208",7.86251574431685
