"","x"
"1",2.21953667468757
"2",2.52718415386932
"3",4.40728290033502
"4",2.15445738678054
"5",2.00133392503073
"6",2.30195479082766
"7",0.288041019881628
"8",0.52583039326857
"9",2.40346669770372
"10",3.57674889633167
"11",4.13981640996691
"12",6.32552667150152
"13",4.89937039011208
"14",3.20443235361386
"15",3.08032462418309
"16",2.24979618266891
"17",0.507439016546126
"18",2.10099200586115
"19",0.811465174516879
"20",1.13812916577054
"21",3.40583523982734
"22",3.09625623740438
"23",4.07104909970081
"24",8.16386448111246
"25",5.18209524574843
"26",6.44824819523573
"27",5.59398799444304
"28",4.7990561065303
"29",2.83975334766623
"30",1.96066239480195
"31",1.7294085250101
"32",8.26170787531085
"33",7.23783585993798
"34",14.5029733623319
"35",14.3498277879512
"36",11.346852553731
"37",12.9332974373933
"38",15.788954709509
"39",12.3167688179538
"40",11.8035455642404
"41",11.9433905002378
"42",13.6411819493697
"43",8.69421043674614
"44",6.21079280136052
"45",9.30049601931298
"46",5.35344495357355
"47",7.74721573326137
"48",5.2062025742328
"49",3.87932458523778
"50",7.49749544009585
"51",5.50596745685247
"52",5.8150874035564
"53",8.342167563862
"54",2.85114419079974
"55",3.81366257354855
"56",4.90890066861458
"57",2.4793206735685
"58",2.29641653671383
"59",2.26022175873723
"60",1.80431142542819
"61",1.85653105520937
"62",1.84787162872262
"63",2.58668448695886
"64",1.91959328789997
"65",2.13191537227633
"66",2.07023395010506
"67",2.56599396449305
"68",6.68365265444315
"69",2.39858488726509
"70",4.46400538000191
"71",6.69483989402048
"72",4.92667543769325
"73",6.13246859902967
"74",4.66590260409289
"75",5.91168728988888
"76",11.7440952811755
"77",9.86553362219902
"78",4.97862254165949
"79",9.32860006603478
"80",12.0531838256129
"81",6.15446841208901
"82",20.2137368459767
"83",48.1107719789605
"84",78.0259425516999
"85",60.6858913817936
"86",55.7530699877204
"87",17.4024042401011
"88",18.1727757827416
"89",13.6118921040398
"90",10.5673362272611
"91",7.51972471702219
"92",6.01037802097951
"93",12.8479641134611
"94",9.822842434119
"95",6.76781758665956
"96",8.57191814931401
"97",6.77303781832548
"98",4.45938473436611
"99",5.97054255206678
"100",5.76101291394655
"101",4.42818432788934
"102",2.90439282640159
"103",3.66361758946344
"104",3.64705887591855
"105",5.18383471268314
"106",5.94790465523299
"107",5.94198147180439
"108",2.11365027864797
"109",3.64477383001168
"110",2.87628935718823
"111",3.63898846912129
"112",3.63050077933299
"113",2.46005390699286
"114",5.26623507630858
"115",1.78299659085928
"116",3.6219141773428
"117",2.06803892592942
"118",2.83381037501283
"119",3.68279905717157
"120",2.81339227338146
"121",2.7877436764836
"122",3.73268054403449
"123",2.60813543497107
"124",4.50879437368664
"125",5.11395162063176
"126",1.19127445792878
"127",2.27114376277365
"128",2.63732440996998
"129",2.56566805844327
"130",2.58695179557984
"131",5.08300473638117
"132",2.90832070707579
"133",3.60517877759605
"134",4.10414988674373
"135",3.2073576489885
"136",1.77399373669953
"137",5.32310412376812
"138",2.78259292041866
"139",6.1524594994041
"140",5.26290726584399
"141",2.42424197823358
"142",4.61541059946325
"143",2.19474518253219
"144",5.36290247187671
"145",4.50556098823754
"146",5.81939294321618
"147",2.17420210010184
"148",4.70649232993031
"149",3.0030947879354
"150",3.54913255065603
"151",2.45800791265581
"152",2.70681681948787
"153",4.22296190854139
"154",3.10004036106696
"155",2.64932067653635
"156",1.81055745695727
"157",1.89675616203195
"158",1.77183695192514
"159",1.79769890806742
"160",1.76382522845714
"161",1.76601143424842
"162",1.76017038390751
"163",1.76037411275227
"164",2.5991197408376
"165",1.59549096649114
"166",1.88931603346866
"167",1.73097047383189
"168",1.78369419852267
"169",1.75090918489705
"170",2.59776695610875
"171",3.26727938240309
"172",4.06992998764968
"173",6.51521541677853
"174",3.62242898139597
"175",4.47567077088012
"176",2.3667158782728
"177",2.82550277573833
"178",4.19469443441592
"179",5.61601519524811
"180",7.16565350654778
"181",7.87665744484242
"182",20.4968448289195
"183",21.4908647106015
"184",5.00897705868534
"185",5.35972441560572
"186",6.06609174266685
"187",6.49354149649153
"188",16.5097480124463
"189",12.809911556449
"190",19.7103174561583
"191",19.7967426322428
"192",29.8007715679921
"193",19.496185225027
"194",25.9899509450256
"195",15.4736326553076
"196",23.8504307141954
"197",25.5299417863328
"198",26.8320551152648
"199",14.276765027493
"200",22.6877728775943
"201",7.42643430712716
"202",13.2222469683153
"203",8.33562031090777
"204",5.38658154715667
"205",2.1563776838135
"206",12.7567085037188
"207",4.4814338005579
"208",10.3707366842471
