"","x"
"1",2.1544500759487
"2",2.00135599817506
"3",2.3019705588238
"4",0.288043120357407
"5",0.525845386176217
"6",2.40347083250593
"7",3.57673776570448
"8",4.13974780908502
"9",6.3254383766431
"10",4.89940419713324
"11",3.20442949058512
"12",3.08031819029855
"13",2.24982983294593
"14",0.507430483567638
"15",2.10105527590365
"16",0.811448172838632
"17",1.13813055196293
"18",1.82911440490561
"19",3.07986740888235
"20",4.05448604671447
"21",8.15017413550562
"22",5.16586511314798
"23",6.4354933199411
"24",5.58078270527254
"25",4.78880179414039
"26",2.82457027467931
"27",1.94463523692771
"28",1.71168907037944
"29",8.24733895799598
"30",7.22269927149272
"31",14.4919178158835
"32",14.3397674591639
"33",11.3403122978
"34",12.9272855111825
"35",15.7884181972648
"36",12.3144290965664
"37",11.796827565299
"38",11.9353553649079
"39",13.6350135392996
"40",8.68590499993703
"41",6.200324810477
"42",9.29037435295444
"43",5.34082965222648
"44",7.73204712701947
"45",5.18791744367887
"46",3.86452977409005
"47",7.48398510464681
"48",5.49181296059152
"49",5.80020679633034
"50",8.32716486590802
"51",2.8370273038609
"52",3.79580834654472
"53",4.89186315654767
"54",2.46228181783441
"55",2.27510243479137
"56",2.23862558774012
"57",1.78296164064915
"58",1.83472819591152
"59",1.82636163600368
"60",2.56545759129776
"61",1.89777521506132
"62",2.11006023837342
"63",2.04818043229249
"64",2.54510836449696
"65",6.66519089047538
"66",2.37925941784606
"67",4.44660056200029
"68",6.67723596806092
"69",4.91193485693194
"70",6.11102320092749
"71",4.64383166374279
"72",5.8948185207326
"73",11.7333548459464
"74",9.85990241358144
"75",4.98506489526763
"76",9.29090842844357
"77",12.0373032331845
"78",6.11108902018236
"79",20.1591294098064
"80",48.0035716043937
"81",77.9697574258237
"82",60.7283976222678
"83",55.737690995246
"84",17.4095273092674
"85",18.1878059716278
"86",13.604490314154
"87",10.5651459907088
"88",7.52981655829127
"89",5.99990418822424
"90",12.8418518319206
"91",9.80665336022506
"92",6.77305653138552
"93",8.28864214266927
"94",6.77501360036169
"95",4.47968032872532
"96",6.2209086154834
"97",6.00257402130626
"98",4.45101297217078
"99",2.90771041999343
"100",3.77962349982572
"101",3.6496593086034
"102",5.1949234796522
"103",5.95526060651575
"104",5.93552202528935
"105",2.1115934676813
"106",3.64015691356829
"107",2.86490007969278
"108",3.63149605024806
"109",3.63038839957003
"110",2.86148392713073
"111",5.15893028977851
"112",2.08395080323922
"113",3.62771055301572
"114",1.64770025215383
"115",2.50589164082474
"116",3.60649671821626
"117",2.82211039995659
"118",2.81872294604466
"119",3.72707009569528
"120",2.57281061370508
"121",4.42242198460888
"122",5.09496846165461
"123",1.71068236032077
"124",2.6000485082958
"125",2.9105611139627
"126",1.91507481471917
"127",2.64034938067665
"128",5.13912044846571
"129",2.95106717533875
"130",3.61107100897396
"131",4.11926542359774
"132",3.21187175574916
"133",1.77602573623724
"134",5.30898483964489
"135",2.76512194307771
"136",6.13219545044089
"137",5.26197749793182
"138",2.41484175618755
"139",4.61576353219049
"140",2.18016444446897
"141",5.36455994970097
"142",4.4980072250815
"143",5.81616853854268
"144",2.15826154885558
"145",4.68879650290142
"146",2.98535204953022
"147",3.53248485782821
"148",2.44355348669719
"149",2.69278309583168
"150",4.20634842989577
"151",3.08044189845466
"152",2.63022837220876
"153",1.7911519220602
"154",1.89513636542947
"155",1.77182996597346
"156",1.79168646435693
"157",1.75813703234191
"158",1.75713364790357
"159",1.76276389323343
"160",1.74692553844204
"161",2.58434993415476
"162",1.57848562267128
"163",1.86600242899338
"164",1.71711135061439
"165",1.76074124990905
"166",1.74412875672714
"167",2.58177389269791
"168",3.26002821421599
"169",4.04944185803605
"170",6.49805215727148
"171",3.60331084304218
"172",4.46423449483476
"173",2.35439306868204
"174",2.82157377048286
"175",4.1840456139372
"176",5.60430590117114
"177",7.14467119543086
"178",7.86108168570504
"179",20.4905825188931
"180",21.4906567163002
"181",5.00586893985865
"182",5.34232619802362
"183",6.06221492365465
"184",6.49856356742052
"185",16.5133322949303
"186",12.8075138377
"187",19.7046942031876
"188",19.7856800866902
"189",29.7934627560713
"190",19.4914751212099
"191",25.9961893087879
"192",15.472970304643
"193",23.8400946265258
"194",25.5198190865472
"195",26.8224091320413
"196",14.2796804319565
"197",22.6870189741421
"198",7.423277243056
"199",13.217853996792
"200",8.33270517281756
"201",5.38518609571049
"202",2.15708926096693
"203",13.1035265186838
"204",5.90478003517891
"205",10.6165540312195
"206",8.04362989421343
"207",0.97804518646026
"208",2.86854012299503
