,0
0,14.757162094116211
1,12.462026596069336
2,12.233165740966797
3,11.630572319030762
4,9.024425506591797
5,9.748846054077148
6,11.127840995788574
7,11.960861206054688
8,16.90884017944336
9,19.39986801147461
10,20.596134185791016
11,17.816511154174805
12,19.177217483520508
13,18.23573112487793
14,17.769853591918945
15,21.277238845825195
16,48.85492706298828
17,31.459434509277344
18,36.40386962890625
19,39.73037338256836
20,43.17510986328125
21,44.025917053222656
22,33.649871826171875
23,47.73261260986328
24,37.38928985595703
25,42.484683990478516
26,44.950828552246094
27,50.70515060424805
28,46.535648345947266
29,57.71760559082031
30,51.96689987182617
31,70.00906372070312
32,57.62299728393555
33,54.674957275390625
34,37.70464324951172
35,62.817012786865234
36,79.50540161132812
37,48.949981689453125
38,48.3382568359375
39,58.89506530761719
40,67.62106323242188
41,47.867252349853516
42,67.76911163330078
43,77.48381805419922
44,67.822998046875
45,50.475990295410156
46,41.05519485473633
47,67.99832153320312
48,54.28243637084961
49,56.77883529663086
50,29.345155715942383
51,44.62299728393555
52,28.801319122314453
53,47.25949478149414
54,58.38684844970703
55,63.93149185180664
56,68.09175109863281
57,75.77301788330078
58,100.4454116821289
59,155.11692810058594
60,148.66653442382812
61,176.00347900390625
62,172.59890747070312
63,277.6290283203125
64,287.61163330078125
65,240.69369506835938
66,225.6453094482422
67,263.9670715332031
68,241.47174072265625
69,265.37689208984375
70,252.6817626953125
71,225.23443603515625
72,228.1107940673828
73,209.45462036132812
74,182.00851440429688
75,95.23442840576172
76,101.8623046875
77,72.55120849609375
78,96.13203430175781
79,94.96710205078125
80,74.18714904785156
81,50.383583068847656
82,46.17620086669922
83,25.986875534057617
84,37.3487434387207
85,26.444990158081055
86,32.31287384033203
87,23.523195266723633
88,18.636472702026367
89,16.233394622802734
90,18.635507583618164
91,12.570941925048828
92,10.1882963180542
93,10.042566299438477
94,14.033435821533203
95,13.706984519958496
96,10.540521621704102
97,10.386512756347656
98,7.192978382110596
99,6.8556318283081055
100,7.5690131187438965
101,7.341137886047363
102,6.048044681549072
103,7.03740930557251
104,6.167538166046143
105,4.886674404144287
106,5.203171730041504
107,4.279805660247803
108,5.624812126159668
109,4.587933540344238
110,5.205280303955078
111,6.332572937011719
112,8.35547161102295
113,16.855653762817383
114,15.127985000610352
115,24.56061363220215
116,35.45517349243164
117,31.449098587036133
118,39.14705276489258
119,34.578243255615234
120,44.666709899902344
121,56.002479553222656
122,59.69808578491211
123,55.69437026977539
124,69.58399963378906
125,57.515655517578125
126,57.93171691894531
127,51.155860900878906
128,54.96776580810547
129,60.920230865478516
130,35.71451187133789
131,48.29937744140625
132,31.09015464782715
133,29.355897903442383
134,27.460416793823242
135,20.06399917602539
136,24.51249122619629
137,17.929407119750977
138,21.342342376708984
139,17.923057556152344
140,24.400604248046875
141,22.654617309570312
142,20.138593673706055
143,15.811018943786621
144,15.042488098144531
145,12.301408767700195
146,11.978484153747559
147,9.706806182861328
148,13.448601722717285
149,16.957439422607422
150,19.835737228393555
151,14.872443199157715
152,13.367956161499023
153,11.364985466003418
154,11.221108436584473
155,11.176183700561523
156,14.417787551879883
157,10.77652359008789
158,15.214208602905273
159,15.148368835449219
160,22.86241340637207
161,34.27845001220703
162,32.16225814819336
163,43.44179916381836
164,46.617855072021484
165,31.627410888671875
166,22.469987869262695
167,36.2075309753418
168,39.80082702636719
169,43.55897903442383
170,37.63295364379883
171,51.74605178833008
172,75.1256332397461
173,79.66435241699219
174,94.32279205322266
175,71.44373321533203
176,80.04673767089844
177,83.1545639038086
178,113.71597290039062
179,152.9853057861328
180,142.50221252441406
181,166.7060546875
182,124.10246276855469
183,171.45533752441406
184,197.87847900390625
185,170.844970703125
186,204.9027557373047
187,201.18191528320312
188,229.71434020996094
189,226.49180603027344
190,233.9867401123047
191,168.24566650390625
192,176.1482391357422
193,237.46653747558594
194,238.8921356201172
195,204.14718627929688
196,136.1542510986328
197,160.6936492919922
198,94.21627807617188
199,89.86700439453125
200,87.62650299072266
201,87.78917694091797
202,72.32476043701172
203,59.99552917480469
204,50.716575622558594
205,48.213462829589844
206,55.15770721435547
207,36.749263763427734
