"","x"
"1",3.32230794481587
"2",3.07742732566365
"3",4.45906025310367
"4",2.98533358319272
"5",3.76761233894937
"6",-0.121034705218717
"7",-0.305886389453021
"8",0.984337660634368
"9",1.83077272043293
"10",3.58062209974865
"11",5.13222338036812
"12",8.3245981894642
"13",3.32206557138213
"14",2.13802946914015
"15",3.17513087526535
"16",2.02639993980556
"17",0.804164877074311
"18",1.81596577887648
"19",3.44063318947339
"20",-0.892398526679856
"21",0.774910481499981
"22",2.63257800974314
"23",2.59025783913045
"24",6.67070510620201
"25",5.93575786257802
"26",7.36150826165589
"27",2.5413119143628
"28",3.3485711454553
"29",2.92897878702033
"30",0.721501547903099
"31",0.506143715161075
"32",6.91659885442789
"33",10.3342021237601
"34",12.0707266205472
"35",14.0587832773844
"36",12.9749032403107
"37",11.8292859052717
"38",16.6616005057223
"39",16.1349005861843
"40",15.2973443927802
"41",10.6643709341196
"42",13.6172286762787
"43",11.9648561030533
"44",6.35496855174209
"45",7.87313622463996
"46",7.05322868807202
"47",9.17533591719011
"48",3.16694695830791
"49",2.03465608259215
"50",6.41909066784654
"51",6.51968847919663
"52",5.35331326273698
"53",7.59439847063586
"54",4.82820059563269
"55",-0.628284025527584
"56",2.31986442143717
"57",3.42192304634305
"58",0.827597147864412
"59",0.138421468491541
"60",0.25530290769664
"61",1.76758706520848
"62",-1.81794005525589
"63",-0.455891372748851
"64",0.626031475001808
"65",-0.02140183789695
"66",0.149457727518585
"67",1.0704689039784
"68",7.54891413904036
"69",0.340089199969375
"70",0.931095233425587
"71",5.26575402266675
"72",5.3528461785816
"73",5.59922505318476
"74",4.68796405412084
"75",7.15463168911038
"76",8.75265512192323
"77",11.2794667905431
"78",6.82845337927293
"79",6.79775556638117
"80",11.9586011472949
"81",8.44162017334079
"82",20.720111783284
"83",48.1054947871334
"84",91.4504186279121
"85",81.9428335969589
"86",66.8021502557173
"87",29.1077164642212
"88",23.3335493192948
"89",18.9021850950876
"90",9.84342759297589
"91",6.5244645441256
"92",6.58524378595776
"93",12.0453053091596
"94",10.3175234411103
"95",6.72492886061715
"96",10.2765906811227
"97",4.37659465757409
"98",2.23747566376264
"99",5.51100578036326
"100",4.09799171713182
"101",2.973204416575
"102",1.73688318319255
"103",4.48632261807743
"104",0.191325143939166
"105",1.86647089621841
"106",5.71778140214827
"107",5.04655547597472
"108",0.361560635107878
"109",3.24472359307479
"110",3.46823409988076
"111",0.504003664247792
"112",0.643386558248703
"113",1.80486139170024
"114",2.56264405065677
"115",0.634649766078571
"116",1.72969634821289
"117",3.04678755006496
"118",0.620310986616522
"119",0.636268051269493
"120",1.02314850291159
"121",0.0479884393824848
"122",1.38850859123422
"123",1.7237486122056
"124",4.07745170647591
"125",2.30273723879598
"126",-1.02046355738407
"127",0.863665435420757
"128",1.08538358372271
"129",1.70374464328858
"130",1.90219429811437
"131",5.66929475986078
"132",0.176620652080765
"133",0.827776300854439
"134",3.9961487106352
"135",1.41496856232891
"136",-0.173914104627549
"137",4.59089949808981
"138",3.64666949726541
"139",2.77324171672152
"140",3.77991331224653
"141",2.98021027372743
"142",2.18902931331867
"143",0.794846019994464
"144",5.17100181704565
"145",6.08457777744736
"146",3.45785520594343
"147",0.334595551130041
"148",3.54985594530462
"149",1.24047530988628
"150",1.90786258841045
"151",2.20120489511117
"152",2.81767508196892
"153",1.01405131435103
"154",0.94318601684284
"155",2.12680031605776
"156",-0.801833239833426
"157",-0.667912642179997
"158",0.793660167111297
"159",1.95432282841748
"160",-1.90506516435825
"161",-1.09185669687718
"162",1.08177101156165
"163",-0.797331570324589
"164",0.7866297437415
"165",1.68847789361377
"166",2.08825270799411
"167",-2.10263319406187
"168",-0.916110471217572
"169",1.38192619394101
"170",0.593405077750405
"171",1.90310223173988
"172",4.57741986281343
"173",7.63542838230011
"174",1.86700077780512
"175",1.54883631683209
"176",2.06673777842351
"177",0.233819320514782
"178",2.34536490776195
"179",5.67354855385154
"180",8.86868553372551
"181",5.6775803831078
"182",20.1461159519141
"183",27.5799767803398
"184",7.26012235338359
"185",2.57907248327383
"186",5.84121367864816
"187",7.96162544066409
"188",15.0159819966108
"189",14.9829024321781
"190",22.104706889414
"191",23.2496250293241
"192",34.2352157358056
"193",27.3784631138293
"194",30.962627138637
"195",17.7530549004842
"196",24.4946322195435
"197",31.2713036769685
"198",31.011292295874
"199",17.9210297096399
"200",24.7893891704202
"201",12.5701641540303
"202",9.86285815313706
"203",8.23062537857658
"204",5.50112151237647
"205",-0.82095409834479
"206",11.3121044958169
"207",8.04870356637375
"208",11.6541485585584
