"","x"
"1",8.88495974117735
"2",14.6478639007918
"3",13.192555225614
"4",10.597647011041
"5",9.71392044186691
"6",5.44945100437945
"7",11.2419310957809
"8",13.6567578198624
"9",10.9365157213198
"10",21.9942708897364
"11",18.3314913296994
"12",20.4291757927526
"13",16.9233817420427
"14",20.0888002083088
"15",17.9510951534996
"16",16.8575994211652
"17",24.7004284051997
"18",55.8784249505968
"19",30.2535836591302
"20",43.2044101567732
"21",43.7437323410385
"22",42.4025871180156
"23",41.1296081704245
"24",33.2875325157409
"25",45.9313768273018
"26",37.6579012058843
"27",44.3088411494072
"28",42.925989181696
"29",52.0445919382537
"30",46.0638551572211
"31",61.6315802409662
"32",52.0794389102416
"33",76.5364514652491
"34",57.0292852548257
"35",52.147452149836
"36",32.5308378775494
"37",62.169350965957
"38",71.1190435580408
"39",42.3657918881902
"40",50.7590454949958
"41",61.6066065704072
"42",66.3374235146278
"43",45.4297553951811
"44",72.0452102170373
"45",77.5064775151191
"46",59.8113035753203
"47",50.9506410061504
"48",37.8946521147013
"49",75.463010705495
"50",51.5655657353645
"51",65.9770440410073
"52",29.0081074829827
"53",35.1648795892623
"54",49.6000439710919
"55",47.8185019541206
"56",63.5300217813347
"57",65.1673360504987
"58",65.2808087596554
"59",81.5324380390664
"60",97.8437675918347
"61",159.226233653536
"62",140.269894096094
"63",126.85859250005
"64",182.223843227089
"65",231.95402800413
"66",255.422341973793
"67",187.725760479403
"68",246.435570262935
"69",255.31723224353
"70",282.243437591851
"71",230.794811996279
"72",222.27640283899
"73",236.916818978925
"74",228.584283509773
"75",184.367997661027
"76",162.378840050838
"77",109.984327249252
"78",106.603895472412
"79",95.4795895569154
"80",97.06379104481
"81",103.33311944124
"82",51.8252554681008
"83",33.1061858534601
"84",26.7225400312341
"85",20.0068804943301
"86",39.7964413220776
"87",19.7109755470936
"88",28.3809633520558
"89",23.2508676687791
"90",11.9937773850011
"91",10.8201351227063
"92",25.0331127817781
"93",5.4989236233144
"94",6.194946745796
"95",16.0985806959484
"96",16.6697582930173
"97",12.4155954783351
"98",7.14334323040292
"99",11.1445213404546
"100",6.0036870437131
"101",4.70920666218412
"102",8.55499347159892
"103",8.4627497403009
"104",4.8304551768549
"105",6.11505178165033
"106",6.40500155343227
"107",4.06372088746241
"108",5.234110639844
"109",4.32297891650379
"110",8.57014970649064
"111",4.14157724536
"112",5.00045381873358
"113",8.68388086276792
"114",10.5711076254417
"115",25.3394667291977
"116",13.7212432397854
"117",31.195360993289
"118",33.9340149928207
"119",29.8361824183943
"120",40.7355145969963
"121",34.2147901889786
"122",48.5121440459039
"123",55.2025026849315
"124",57.8121740530018
"125",58.2958548086402
"126",71.0691876884054
"127",58.6461612787977
"128",61.5599910527053
"129",43.9750138975238
"130",51.8923852606284
"131",62.9503543410247
"132",36.7142309882475
"133",48.5539372963514
"134",28.2032708124994
"135",22.0131162576851
"136",29.7798026410904
"137",17.0157336758005
"138",26.2742544550675
"139",19.8318828794718
"140",18.9548466632999
"141",19.7310676545344
"142",26.1788722582461
"143",21.6077271581753
"144",16.7968627657162
"145",10.9993952131815
"146",15.9035128151546
"147",10.9283074085946
"148",10.5163288031095
"149",10.0126607758402
"150",18.6177276870708
"151",19.5039835808052
"152",18.6009579560278
"153",12.1651383556206
"154",10.2853630024671
"155",12.0562159186792
"156",12.1352318211143
"157",10.8684489814907
"158",19.5229361852787
"159",8.65641826741198
"160",17.7318831836159
"161",18.6915627681266
"162",22.9928253415057
"163",40.0826917791015
"164",29.501894703879
"165",51.7051573341827
"166",44.9002655645663
"167",22.2570006492745
"168",20.5613756276698
"169",43.2134354451224
"170",36.0931244924997
"171",43.7008048820984
"172",34.7728736516942
"173",62.0063497690754
"174",69.8660434473888
"175",72.1456670684492
"176",86.6059963999357
"177",82.8440705660637
"178",83.6275360014318
"179",88.4381425348381
"180",107.607525118973
"181",133.619335905181
"182",151.566851757477
"183",161.595025838031
"184",107.687976466851
"185",158.420301099741
"186",170.89355044369
"187",185.46670689835
"188",202.899196008469
"189",208.774793121398
"190",232.003984598766
"191",224.733816925493
"192",158.055939767911
"193",167.891944302342
"194",219.887356470494
"195",232.992296621913
"196",176.356761205086
"197",170.747619932981
"198",164.689060681414
"199",146.700861645442
"200",104.632257711155
"201",93.8261176393895
"202",78.1906525564227
"203",91.3372227852836
"204",62.9977375433051
"205",59.7059868879822
"206",54.7796418408526
"207",44.2968640074325
"208",51.5840429408755
