"","x"
"1",7.09265346774492
"2",21.1595760986468
"3",9.73061373678581
"4",14.6480464680296
"5",13.1919779461395
"6",10.5974812017629
"7",9.71393607381452
"8",5.44967146303839
"9",11.2427502615965
"10",13.6561667478973
"11",10.9697649317757
"12",22.1041090883984
"13",18.3340172443285
"14",19.973738207326
"15",16.9218048854057
"16",20.2899104461351
"17",17.951036775987
"18",16.6922010688144
"19",24.4696355989037
"20",55.2631298676175
"21",29.6964063865499
"22",44.2690972278724
"23",42.6567563028441
"24",42.3998794931842
"25",39.3914825364904
"26",33.2862543360508
"27",45.8828576914568
"28",37.1502272518068
"29",43.3597578930715
"30",43.2185347599544
"31",52.0450458795435
"32",46.0616443918524
"33",61.6308785345478
"34",52.2665504012938
"35",75.8547998432791
"36",56.6396393041266
"37",52.1434945747742
"38",32.5605987938994
"39",62.3748119804095
"40",69.617710170568
"41",41.928758517338
"42",49.6572061132011
"43",61.6078674142465
"44",66.3368229957201
"45",45.4245095300531
"46",72.0474156093239
"47",77.5059470498529
"48",59.8112663387472
"49",50.9503403048261
"50",37.894458196541
"51",75.4785488915831
"52",51.5468556828873
"53",67.7646457636228
"54",28.9980377847198
"55",35.1811473511515
"56",48.2437138820437
"57",47.0531112229517
"58",63.3447038664617
"59",65.5786686883799
"60",65.2804992852593
"61",81.5370568043917
"62",97.8108566582421
"63",159.227098298777
"64",140.260154382693
"65",128.471048332475
"66",182.088230241882
"67",232.115913559096
"68",254.985208520533
"69",184.500688920291
"70",246.763062307514
"71",251.669200112468
"72",274.369660789668
"73",231.881161037158
"74",215.762938058944
"75",236.479838338249
"76",226.394996870228
"77",190.60850278688
"78",157.987597426223
"79",109.875303953181
"80",106.622053328903
"81",95.4161021431214
"82",88.3134588905658
"83",95.7101611476974
"84",51.4955847272323
"85",33.1310089849493
"86",34.5073385904081
"87",20.0537639839877
"88",33.386091178019
"89",24.7698174940675
"90",31.807213646269
"91",19.9353907413617
"92",11.97280351907
"93",10.7673820924136
"94",22.1505586083323
"95",7.02479553066102
"96",6.19336993095176
"97",16.1109863130992
"98",17.7316165532606
"99",12.4175232985944
"100",7.14267992973925
"101",11.1452652481585
"102",6.00460288797565
"103",4.70885839316992
"104",8.55523383998459
"105",8.46471227220503
"106",4.83229880520368
"107",6.11583500307131
"108",6.40507988798305
"109",4.06330665211474
"110",5.23477758111353
"111",4.32058972925383
"112",8.57144465179389
"113",4.14827543390969
"114",5.00130991866592
"115",8.68377546463543
"116",10.5724356653931
"117",25.3406638376911
"118",13.7248758620982
"119",31.1891968285345
"120",33.9445178266502
"121",29.838110382792
"122",40.7287248682987
"123",34.2100452774996
"124",48.5168398081905
"125",55.2268320068543
"126",57.8254780576247
"127",58.2732381859486
"128",72.0857907084301
"129",58.6265428464656
"130",60.0140380933924
"131",43.9485034556185
"132",51.8749273021175
"133",62.9559941306585
"134",36.7216328676744
"135",48.5473675922899
"136",28.2063484737957
"137",22.0133348069006
"138",29.7691600147983
"139",17.0212722595458
"140",26.2742983148821
"141",19.8313229160319
"142",18.9550714016197
"143",19.7316628360945
"144",26.1790597910403
"145",21.6076370553137
"146",16.7960420067444
"147",10.9987222734019
"148",15.9041129315721
"149",10.9320326475643
"150",10.5204720301974
"151",10.0078639512234
"152",18.6189054005598
"153",19.5061106701862
"154",18.6034720055058
"155",12.16659800221
"156",10.2884954120507
"157",12.0612261125057
"158",12.1450115903077
"159",10.8685198434879
"160",19.5256443658374
"161",8.66556312000028
"162",17.7317171852099
"163",18.6902860666527
"164",22.996252558165
"165",40.1001468692675
"166",29.4972407046587
"167",51.7050238945653
"168",44.903211657195
"169",22.2560012655634
"170",20.5690626311796
"171",43.2257077889849
"172",36.1044446654355
"173",43.6921641349657
"174",34.7707452621422
"175",62.0193241138321
"176",69.8623551415564
"177",72.1450373172342
"178",86.6132544584259
"179",82.8471044493253
"180",83.6278941471691
"181",88.4385435569861
"182",107.543381081097
"183",133.595990596737
"184",151.57756913297
"185",161.58790611533
"186",107.636457694804
"187",158.436469948474
"188",170.853339748102
"189",185.469990830583
"190",202.907167946872
"191",214.649206673116
"192",228.708190042804
"193",224.45255161629
"194",157.901014951609
"195",171.841748207443
"196",223.607991030651
"197",232.984040627445
"198",166.655010214092
"199",170.740842367534
"200",164.681854108219
"201",146.707180545954
"202",104.674931300978
"203",93.8354447689477
"204",78.1978048748263
"205",91.3469416690869
"206",62.982467860235
"207",59.7150592388195
"208",54.7809736559328
