,0
0,4.1922478675842285
1,3.3275203704833984
2,2.4943251609802246
3,1.917167067527771
4,1.4517368078231812
5,1.1765127182006836
6,2.0683741569519043
7,3.331829071044922
8,4.490509986877441
9,5.899156093597412
10,5.346278667449951
11,3.989629030227661
12,2.550112009048462
13,2.1872942447662354
14,1.6689683198928833
15,2.1605701446533203
16,1.7310396432876587
17,1.9359508752822876
18,2.1298389434814453
19,2.403792142868042
20,3.063438892364502
21,5.655596733093262
22,5.190922260284424
23,5.897215366363525
24,3.911503553390503
25,4.290117263793945
26,2.7152769565582275
27,1.5555537939071655
28,0.8268145322799683
29,5.248229503631592
30,5.958271026611328
31,11.778098106384277
32,12.508496284484863
33,12.410289764404297
34,10.48182487487793
35,12.9695405960083
36,13.332412719726562
37,12.968905448913574
38,10.103848457336426
39,12.046384811401367
40,10.24687671661377
41,6.910520553588867
42,6.107705116271973
43,5.743413925170898
44,7.603806495666504
45,5.00457763671875
46,3.8482308387756348
47,4.746633052825928
48,5.0900044441223145
49,5.871425151824951
50,6.506894111633301
51,3.8679492473602295
52,2.7022199630737305
53,2.473156452178955
54,2.8717448711395264
55,2.0861258506774902
56,1.028083324432373
57,0.8478244543075562
58,1.0697447061538696
59,1.0732033252716064
60,1.4880774021148682
61,1.3245611190795898
62,1.289251446723938
63,1.0125054121017456
64,1.5025513172149658
65,4.18572473526001
66,2.601155996322632
67,3.3680052757263184
68,3.6046793460845947
69,4.6421308517456055
70,5.618617534637451
71,4.0423808097839355
72,4.769076347351074
73,8.357332229614258
74,9.389421463012695
75,6.368917942047119
76,5.711569309234619
77,7.925896644592285
78,7.734195709228516
79,16.318208694458008
80,32.81100082397461
81,55.65993118286133
82,67.6749267578125
83,66.63209533691406
84,25.583393096923828
85,14.428326606750488
86,8.089022636413574
87,9.410432815551758
88,5.387582302093506
89,4.027349472045898
90,7.847630023956299
91,7.397254467010498
92,7.044032096862793
93,5.264754772186279
94,4.732507705688477
95,4.304971694946289
96,3.8692502975463867
97,3.9802446365356445
98,4.059889793395996
99,2.39998459815979
100,2.1600193977355957
101,2.34018611907959
102,3.6232872009277344
103,4.203673839569092
104,4.877119064331055
105,2.6507084369659424
106,2.491804838180542
107,1.711804747581482
108,2.714177370071411
109,2.575260877609253
110,2.4741744995117188
111,3.608358383178711
112,2.1884689331054688
113,2.917590618133545
114,1.5284202098846436
115,2.133420467376709
116,2.210599422454834
117,2.3459205627441406
118,2.353790760040283
119,2.5530238151550293
120,2.3823015689849854
121,3.316512107849121
122,3.6444339752197266
123,2.322364091873169
124,1.635998010635376
125,1.4548401832580566
126,2.0323092937469482
127,2.2526934146881104
128,3.570463180541992
129,3.1461050510406494
130,3.345107078552246
131,3.188774824142456
132,3.169590711593628
133,2.1551337242126465
134,3.585541248321533
135,2.9282755851745605
136,4.845670223236084
137,4.573033332824707
138,3.3687548637390137
139,3.5132341384887695
140,2.3092880249023438
141,4.1168718338012695
142,3.8443257808685303
143,5.209892272949219
144,3.3656907081604004
145,3.735943078994751
146,2.70754337310791
147,3.323683261871338
148,2.4161505699157715
149,2.384092092514038
150,3.204110622406006
151,3.106062173843384
152,2.7943925857543945
153,1.6981273889541626
154,1.4216294288635254
155,1.4112701416015625
156,1.4180896282196045
157,1.419745683670044
158,1.4212770462036133
159,1.4226490259170532
160,1.4241600036621094
161,1.9035652875900269
162,1.6864519119262695
163,1.6219825744628906
164,1.432927131652832
165,1.4310493469238281
166,1.4324041604995728
167,1.9154331684112549
168,2.5992588996887207
169,3.4440696239471436
170,5.169139385223389
171,4.4233174324035645
172,4.397140026092529
173,2.4182186126708984
174,2.4137680530548096
175,3.1664326190948486
176,4.441965579986572
177,6.072120666503906
178,7.271846294403076
179,15.030593872070312
180,17.316268920898438
181,10.237176895141602
182,4.164388179779053
183,3.1967241764068604
184,4.987565994262695
185,12.005175590515137
186,11.793363571166992
187,17.64681625366211
188,17.49405860900879
189,25.370630264282227
190,21.349403381347656
191,23.99364471435547
192,15.428635597229004
193,20.413484573364258
194,20.98087501525879
195,25.07266616821289
196,18.410341262817383
197,18.565406799316406
198,9.576555252075195
199,11.634926795959473
200,7.1609320640563965
201,6.483349800109863
202,2.289435863494873
203,8.533724784851074
204,6.407156467437744
205,9.227751731872559
206,5.945657730102539
207,3.506316900253296
